flow_id,timestamp,flag,service,p_hat,pred_label,real_label,action,decision_time,flow_start
10.0.0.1|10.0.0.2|20292|80|tcp,1781964385.9208367,S0,http,0.9983190354352863,1,1,block,1781964380.0016258,1781964368.2465062
10.0.0.1|10.0.0.2|21553|80|tcp,1781964385.9114447,S0,http,0.9983262957066327,1,,block,1781964385.9114447,1781964382.7579002
10.0.0.1|10.0.0.2|20293|80|tcp,1781964385.931113,S0,http,0.9983190354352863,1,1,block,1781964380.0029237,1781964368.2465951
10.0.0.1|10.0.0.2|20294|80|tcp,1781964385.9341204,S0,http,0.9983190354352863,1,1,block,1781964380.004346,1781964368.246683
10.0.0.1|10.0.0.2|21554|80|tcp,1781964385.926449,S0,http,0.9983263414438677,1,,block,1781964385.926449,1781964382.7582994
10.0.0.1|10.0.0.2|20295|80|tcp,1781964385.9378717,S0,http,0.9983190354352863,1,1,block,1781964380.0063307,1781964368.24677
10.0.0.1|10.0.0.2|21555|80|tcp,1781964385.937663,S0,http,0.9983263719338069,1,,block,1781964385.937663,1781964382.7584755
10.0.0.1|10.0.0.2|20296|80|tcp,1781964385.9457657,S0,http,0.9983190354352863,1,1,block,1781964380.0077312,1781964368.246861
10.0.0.1|10.0.0.2|20297|80|tcp,1781964385.9483573,S0,http,0.9983190354352863,1,1,block,1781964380.0090053,1781964368.2469535
10.0.0.1|10.0.0.2|21556|80|tcp,1781964385.943225,S0,http,0.9983263871783115,1,,block,1781964385.943225,1781964382.758586
10.0.0.1|10.0.0.2|20298|80|tcp,1781964385.9515772,S0,http,0.9983190354352863,1,1,block,1781964380.0100188,1781964368.2470744
10.0.0.1|10.0.0.2|20299|80|tcp,1781964385.9563556,S0,http,0.9983190354352863,1,1,block,1781964380.0111244,1781964368.2472064
10.0.0.1|10.0.0.2|21557|80|tcp,1781964385.95104,S0,http,0.9983264176663901,1,,block,1781964385.95104,1781964382.758691
10.0.0.1|10.0.0.2|20300|80|tcp,1781964385.9608958,S0,http,0.9983190354352863,1,1,block,1781964380.0128841,1781964368.2472975
10.0.0.1|10.0.0.2|20301|80|tcp,1781964385.9638324,S0,http,0.9983190354352863,1,1,block,1781964380.0144606,1781964368.2474399
10.0.0.1|10.0.0.2|21558|80|tcp,1781964385.960619,S0,http,0.9983264481532286,1,,block,1781964385.960619,1781964382.7587905
10.0.0.1|10.0.0.2|20302|80|tcp,1781964385.970371,S0,http,0.9983190354352863,1,1,block,1781964380.0166843,1781964368.2475476
10.0.0.1|10.0.0.2|20303|80|tcp,1781964385.9736097,S0,http,0.9983190354352863,1,1,block,1781964380.018111,1781964368.2479012
10.0.0.1|10.0.0.2|21559|80|tcp,1781964385.9702055,S0,http,0.9983264786388266,1,,block,1781964385.9702055,1781964382.7588935
10.0.0.1|10.0.0.2|20304|80|tcp,1781964385.976957,S0,http,0.9983190354352863,1,1,block,1781964380.0193403,1781964368.2481022
10.0.0.1|10.0.0.2|20305|80|tcp,1781964385.980535,S0,http,0.9983190354352863,1,1,block,1781964380.0213933,1781964368.2482002
10.0.0.1|10.0.0.2|21560|80|tcp,1781964385.9767761,S0,http,0.9983265091231847,1,,block,1781964385.9767761,1781964382.759022
10.0.0.1|10.0.0.2|20306|80|tcp,1781964385.986949,S0,http,0.9983190354352863,1,1,block,1781964380.022837,1781964368.2482824
10.0.0.1|10.0.0.2|21561|80|tcp,1781964385.9846222,S0,http,0.9983265396063027,1,,block,1781964385.9846222,1781964382.7591279
10.0.0.1|10.0.0.2|20307|80|tcp,1781964385.9916918,S0,http,0.9983190354352863,1,1,block,1781964380.0241032,1781964368.2483792
10.0.0.1|10.0.0.2|20308|80|tcp,1781964385.9947293,S0,http,0.9983190354352863,1,1,block,1781964380.0252085,1781964368.2484972
10.0.0.1|10.0.0.2|21562|80|tcp,1781964385.9912813,S0,http,0.9983265548473964,1,,block,1781964385.9912813,1781964382.7592266
10.0.0.1|10.0.0.2|20309|80|tcp,1781964385.9993346,S0,http,0.9983190354352863,1,1,block,1781964380.026349,1781964368.2485921
10.0.0.1|10.0.0.2|20310|80|tcp,1781964386.0020585,S0,http,0.9983190354352863,1,1,block,1781964380.0274432,1781964368.248685
10.0.0.1|10.0.0.2|21563|80|tcp,1781964385.9991508,S0,http,0.9983265853286544,1,,block,1781964385.9991508,1781964382.7593174
10.0.0.1|10.0.0.2|20311|80|tcp,1781964386.0091383,S0,http,0.9983190354352863,1,1,block,1781964380.0286565,1781964368.2488003
10.0.0.1|10.0.0.2|20312|80|tcp,1781964386.0129259,S0,http,0.9983190354352863,1,1,block,1781964380.0296578,1781964368.2488897
10.0.0.1|10.0.0.2|20313|80|tcp,1781964386.0161805,S0,http,0.9983190354352863,1,1,block,1781964380.030638,1781964368.2489846
10.0.0.1|10.0.0.2|20314|80|tcp,1781964386.0197473,S0,http,0.9983190354352863,1,1,block,1781964380.0316122,1781964368.2490785
10.0.0.1|10.0.0.2|21564|80|tcp,1781964386.0088823,S0,http,0.9983266158086723,1,,block,1781964386.0088823,1781964382.7594132
10.0.0.1|10.0.0.2|20315|80|tcp,1781964386.0262744,S0,http,0.9983190354352863,1,1,block,1781964380.0325286,1781964368.249171
10.0.0.1|10.0.0.2|21565|80|tcp,1781964386.023213,S0,http,0.9983266767649889,1,,block,1781964386.023213,1781964382.7595055
10.0.0.2|10.0.0.1|80|3989|tcp,1781964386.0300357,REJ,other,1.0,1,,block,1781964386.0300357,1781964382.7596028
10.0.0.1|10.0.0.2|20316|80|tcp,1781964386.0337865,S0,http,0.9983190354352863,1,1,block,1781964380.0334036,1781964368.2493455
10.0.0.1|10.0.0.2|20317|80|tcp,1781964386.0368345,S0,http,0.9983190354352863,1,1,block,1781964380.0343037,1781964368.24944
10.0.0.1|10.0.0.2|20318|80|tcp,1781964386.0401037,S0,http,0.9983190354352863,1,1,block,1781964380.035188,1781964368.249531
10.0.0.1|10.0.0.2|21566|80|tcp,1781964386.031372,S0,http,0.998326692003293,1,,block,1781964386.031372,1781964382.7596984
10.0.0.1|10.0.0.2|21567|80|tcp,1781964386.0437012,S0,http,0.9983267377163467,1,,block,1781964386.0437012,1781964382.7601686
10.0.0.1|10.0.0.2|21568|80|tcp,1781964386.0448165,S0,http,0.9983267377163467,1,,block,1781964386.0448165,1781964382.7603276
