timestamp,TP,FP,FN,TN,Precision,Recall,F1,FPR,Avg_Det_Delay,Avg_Block_Delay
1784040533.9446018,488,0,1882,0,1.0,0.206,0.341,0.0,3.004,0.0
1784040533.9447956,488,0,1892,0,1.0,0.205,0.34,0.0,3.006,0.0
1784040533.9449415,488,0,1902,0,1.0,0.204,0.339,0.0,3.007,0.0
1784040533.9452837,488,0,1912,0,1.0,0.203,0.338,0.0,3.009,0.0
1784040533.9455695,488,0,1922,0,1.0,0.202,0.337,0.0,3.01,0.0
1784040533.9458165,488,0,1932,0,1.0,0.202,0.336,0.0,3.011,0.0
1784040533.9470913,488,0,1942,0,1.0,0.201,0.334,0.0,3.013,0.0
1784040533.9534955,488,0,1952,0,1.0,0.2,0.333,0.0,3.014,0.0
1784040533.953892,488,0,1962,0,1.0,0.199,0.332,0.0,3.016,0.0
1784040533.9540987,488,0,1972,0,1.0,0.198,0.331,0.0,3.017,0.0
1784040533.9542658,488,0,1982,0,1.0,0.198,0.33,0.0,3.019,0.0
1784040533.9544344,488,0,1992,0,1.0,0.197,0.329,0.0,3.02,0.0
1784040533.9548151,488,0,2002,0,1.0,0.196,0.328,0.0,3.022,0.0
1784040533.9554322,488,0,2012,0,1.0,0.195,0.327,0.0,3.023,0.0
1784040533.9566686,488,0,2022,0,1.0,0.194,0.326,0.0,3.025,0.0
1784040533.957038,488,0,2032,0,1.0,0.194,0.324,0.0,3.026,0.0
1784040533.9573092,488,0,2042,0,1.0,0.193,0.323,0.0,3.028,0.0
1784040533.9579637,488,0,2052,0,1.0,0.192,0.322,0.0,3.03,0.0
1784040533.958361,488,0,2062,0,1.0,0.191,0.321,0.0,3.031,0.0
1784040534.066676,488,0,2072,0,1.0,0.191,0.32,0.0,3.033,0.0
1784040534.0677776,488,0,2082,0,1.0,0.19,0.319,0.0,3.034,0.0
1784040534.0706718,488,0,2092,0,1.0,0.189,0.318,0.0,3.036,0.0
1784040534.0710063,488,0,2102,0,1.0,0.188,0.317,0.0,3.038,0.0
1784040534.071246,488,0,2112,0,1.0,0.188,0.316,0.0,3.04,0.0
1784040534.0716739,488,0,2122,0,1.0,0.187,0.315,0.0,3.041,0.0
