timestamp,TP,FP,FN,TN,Precision,Recall,F1,FPR,Avg_Det_Delay,Avg_Block_Delay
1784379610.1787698,0,0,1843,37,0.0,0.0,0.0,0.0,1.308,0.0
1784379610.2316058,0,0,1853,37,0.0,0.0,0.0,0.0,1.307,0.0
1784379610.358738,0,0,1863,37,0.0,0.0,0.0,0.0,1.306,0.0
1784379610.4012861,0,0,1873,37,0.0,0.0,0.0,0.0,1.305,0.0
1784379610.4483984,0,0,1883,37,0.0,0.0,0.0,0.0,1.304,0.0
1784379610.5166066,0,0,1893,37,0.0,0.0,0.0,0.0,1.303,0.0
1784379610.5537899,0,0,1903,37,0.0,0.0,0.0,0.0,1.302,0.0
1784379610.5915954,0,0,1913,37,0.0,0.0,0.0,0.0,1.3,0.0
1784379610.6596067,0,0,1923,37,0.0,0.0,0.0,0.0,1.299,0.0
1784379610.7076612,0,0,1933,37,0.0,0.0,0.0,0.0,1.298,0.0
1784379610.7775524,0,0,1943,37,0.0,0.0,0.0,0.0,1.297,0.0
1784379610.831549,0,0,1953,37,0.0,0.0,0.0,0.0,1.296,0.0
1784379610.8899872,0,0,1963,37,0.0,0.0,0.0,0.0,1.295,0.0
1784379610.9369466,0,0,1973,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379611.0095038,0,0,1983,37,0.0,0.0,0.0,0.0,1.294,0.0
1784379611.0736866,0,0,1993,37,0.0,0.0,0.0,0.0,1.293,0.0
1784379611.1391852,0,0,2003,37,0.0,0.0,0.0,0.0,1.291,0.0
1784379611.1883566,0,0,2013,37,0.0,0.0,0.0,0.0,1.29,0.0
1784379611.3247738,0,0,2023,37,0.0,0.0,0.0,0.0,1.288,0.0
1784379611.4117575,0,0,2033,37,0.0,0.0,0.0,0.0,1.287,0.0
1784379611.4572592,0,0,2043,37,0.0,0.0,0.0,0.0,1.289,0.0
1784379611.5616095,0,0,2053,37,0.0,0.0,0.0,0.0,1.293,0.0
1784379611.6449826,0,0,2063,37,0.0,0.0,0.0,0.0,1.296,0.0
1784379611.7094421,0,0,2073,37,0.0,0.0,0.0,0.0,1.299,0.0
1784379611.7462595,0,0,2083,37,0.0,0.0,0.0,0.0,1.302,0.0
1784379611.7997026,0,0,2093,37,0.0,0.0,0.0,0.0,1.305,0.0
1784379611.856087,0,0,2103,37,0.0,0.0,0.0,0.0,1.307,0.0
1784379611.9995306,0,0,2113,37,0.0,0.0,0.0,0.0,1.309,0.0
1784379612.1934302,0,0,2123,37,0.0,0.0,0.0,0.0,1.311,0.0
1784379612.3645706,0,0,2133,37,0.0,0.0,0.0,0.0,1.312,0.0
1784379612.4817097,0,0,2143,37,0.0,0.0,0.0,0.0,1.314,0.0
1784379612.5714607,0,0,2153,37,0.0,0.0,0.0,0.0,1.316,0.0
1784379612.7418296,0,0,2163,37,0.0,0.0,0.0,0.0,1.317,0.0
1784379612.8940907,0,0,2173,37,0.0,0.0,0.0,0.0,1.319,0.0
1784379613.003204,0,0,2183,37,0.0,0.0,0.0,0.0,1.32,0.0
1784379613.1397924,0,0,2193,37,0.0,0.0,0.0,0.0,1.321,0.0
